	election	cmte_id	purpid	purpose	vendor	category	platform	category_recode	consult	digital	cand_id	cand_office	sup_opp	soc_media	exp_amo	cmte_nm	cmte_dsgn	cmte_tp	party_impute	fec_party	crp_party	party_combined	pacshort	recipcode	industry	name	crpico	recipcode_cand	office	state	cd	cand_support	source	transaction_amt	cand_name	cand_office_st	cand_office_district	cand_ici	cand_status	status_combined	ads_ind	tv	tv2	ads_ind2	ads_opp	ads_opp2	ads	ads2	presyear	commtype	prescomms	preselect	dig_source	dig_type	total	deflator	total12
1441	2020.0	C00008664	521718.0	SOCIAL MEDIA CONTENT NO SPECIFIC CANDIDATE	MIDEA HUB	digital	0.0	digital		1.0				0.0		MISSOURI REPUBLICAN STATE COMMITTEE-FEDERAL	U	Y		2.0	2.0	2.0	Missouri Republican State Cmte	RP	Z5100								1.0	4250.0								0.0	0.0		1.0	1.0	1.0	1.0	1.0	5.0		2020.0	1.0	1.0	0.00425	113.65	0.0037395514
1442	2020.0	C00573261	387446.0	ONLINE ADS ESTIMATE	MOTHERSHIP STRATEGIES	digital	0.0	digital		1.0	P80000722	P	S	0.0	25000.0	END CITIZENS UNITED	U	Q	1.0			1.0	End Citizens United	PI	J9000	Joe Biden (D)	C	DW	P			2.0	2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	6.0		2020.0	1.0	1.0	0.025	113.65	0.02199736
1443	2018.0	C00640938	387773.0	ONLINE ADVERTISING SEO	DARLING DIGITAL	digital	0.0	digital		1.0	H8AZ05154	H		0.0		JOAN GREENE FOR CONGRESS	P	H		1.0	1.0	1.0	Joan Greene for Congress	DL	Z1200	Joan Greene (D)	C	DL	H	AZ	5.0		1.0	1500.0	GREENE, JOAN	AZ	5.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.0015	110.32	0.0013596809
1444	2006.0	C00423467	49889.0	BLOG ADS ADVERTISING GOOGLE	REMER DAVID R	digital	0.0	digital		1.0				0.0		VOTE OUT INCUMBENTS FOR DEMOCRACY	U	N					Vote Out Incumbents for Democracy	PI	J9000								1.0	50.0								0.0	0.0		1.0	1.0	1.0	1.0	0.0	6.0			1.0	1.0	5e-05	90.2	5.5432374e-05
1445	2020.0	C00436386	254113.0	GEEK SQUAD SOFTWARE RENEWAL	BEST BUY	digital	0.0	digital		1.0	S6WY00068	S		0.0		FRIENDS OF JOHN BARRASSO	P	S		2.0	2.0	2.0	Friends of John Barrasso	RI	Z1100	John A Barrasso (R)	I	RI	S	WY			1.0	73.48999786376953	BARRASSO, JOHN A	WY	0.0	I	F	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	2.0		2020.0	1.0	1.0	7.3489995e-05	113.65	6.4663436e-05
1446	2016.0	C00575423	158038.0	DIGITAL MEDIA PRODUCTION PLACEMENT MISSOURI	VICTORY PHONES	digital	0.0	digital		1.0	P60006111	P	S	0.0	55800.0	KEEP THE PROMISE III	U	O	2.0		2.0	2.0	Keep the Promise III	OI	J1100	Ted Cruz (R)	I	RI	P	TX			2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	7.0		2016.0	1.0	1.0	0.0558	105.74	0.052770946
1447	2010.0	C00448415	199404.0	FACEBOOK ADS	WITT COLIN	digital	0.0	digital		1.0	H8TX17107	H		0.0		ROB CURNOCK FOR CONGRESS	P	H		2.0	2.0	2.0	Rob Curnock for Congress	RL	Z1100	Rob Curnock (R)	C	RL	H	TX	17.0		1.0	481.50999450683594	CURNOCK, ROBERT JOHN	TX	17.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.00048151	96.17	0.0005006863
1448	2020.0	C00728154	156706.0	DIGITAL ADVERTISING	POST REGISTER	digital	0.0	digital		1.0	P00014530	P		0.0		MIKE BLOOMBERG 2020, INC.	P	P		1.0	1.0	1.0	Mike Bloomberg 2020	DL	Z1200	Michael Bloomberg (D)	C	DL	P				1.0	4000.0	BLOOMBERG, MICHAEL R.	US	0.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0		2020.0	1.0	1.0	0.004	113.65	0.0035195777
1449	2020.0	C00665638	156749.0	DIGITAL ADVERTISING AND TELPHONES	DAVIS STACY	digital	0.0	digital		1.0	H8CA39240	H		0.0		YOUNG KIM FOR CONGRESS	P	H		2.0	2.0	2.0	Young Kim for Congress	RW	Z1100	Young Kim (R)	C	RW	H	CA	39.0		1.0	269.6300048828125	KIM, YOUNG	CA	39.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	1.0	1.0	0.00026963	113.65	0.00023724593
1450	2010.0	C00411660	387497.0	ONLINE ADVERTISEMENT	REPUBLICANAMERICAN	digital	0.0	digital		1.0	H6CT05124	H		0.0		COMMITTEE TO ELECT CHRIS MURPHY	P	H		1.0	1.0	1.0	Committee To Elect Chris Murphy	DW	Z1200	Chris Murphy (D)	I	DW	H	CT	5.0		1.0	5000.0	MURPHY, CHRISTOPHER	CT	5.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.005	96.17	0.0051991264
1451	2018.0	C00575050	12358.0	ADVERTISING	FACEBOOK	media	1.0	digital		1.0	H6IL18088	H		1.0		LAHOOD FOR CONGRESS	P	H		2.0	2.0	2.0	LaHood for Congress	RW	Z1100	Darin LaHood (R)	I	RW	H	IL	18.0		1.0	783.9199981689453	LAHOOD, DARIN MCKAY	IL	18.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			2.0	1.0	0.00078392	110.32	0.00071058737
1452	2018.0	C00660563	199550.0	FACEBOOK ADVERTISING	COMMITEE TO ELECT GUY PINJUV	digital	0.0	digital		1.0	H8NV03226	H		0.0		COMMITTEE TO ELECT GUY PINJUV	P	H		1.0	1.0	1.0	COMMITTEE TO ELECT GUY PINJUV                     	DL		Guy Pinjuv (D)	O	DL	H	NV	3.0		1.0	259.98999977111816	PINJUV, GUY	NV	3.0	O	N	3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.00025999	110.32	0.00023566895
1453	2016.0	C00547349	156698.0	DIGITAL ADVERTISEMENTS	BULLY PULPIT INTERACTIVE	digital	0.0	digital		1.0				0.0		NEXTGEN CLIMATE ACTION COMMITTEE	U	O	1.0			1.0	NextGen Climate Action	OI	JE300								1.0	4573604.255859375								0.0	0.0		1.0	1.0	1.0	1.0	1.0	7.0		2016.0	1.0	1.0	4.5736046	105.74	4.3253307
1454	2020.0	C00609388	156701.0	DIGITAL ADVERTISEMENTS ESTIMATE	BREAK SOMETHING	digital	0.0	digital		1.0	S4NC00162	S	O	0.0	34579.149999999994	BLACK PAC	U	O	1.0			1.0	Black PAC	OI	J7500	Thom Tillis (R)	I	RW	S	NC			2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	7.0		2020.0	1.0	1.0	0.034579147	113.65	0.030425997
1455	2020.0	C00728238	156706.0	DIGITAL ADVERTISING	DROGIN GROUP	digital	0.0	digital		1.0	H0CO03165	H		0.0		LAUREN BOEBERT FOR CONGRESS	P	H		2.0	2.0	2.0	Lauren Boebert for Congress	RW	Z1100	Lauren Boebert (R)	O	RW	H	CO	3.0		1.0	108535.92822265625	BOEBERT, LAUREN	CO	3.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	1.0	1.0	0.10853593	113.65	0.09550016
1456	2018.0	C00648253	522068.0	SOCIAL MEDIA SERVICES HUSTLE	COLORADO DEMOCRATIC PARTY	digital	0.0	digital		1.0	H8CO02160	H		0.0		JOE NEGUSE FOR CONGRESS	P	H		1.0	1.0	1.0	Joe Neguse for Congress	DW	Z1200	Joseph Neguse (D)	O	DW	H	CO	2.0		1.0	522.2000122070312	NEGUSE, JOSEPH	CO	2.0	O	C	3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.0005222	110.32	0.00047335026
1457	2020.0	C00690818	156706.0	DIGITAL ADVERTISING	TWITTER	digital	1.0	digital		1.0				1.0		FORPAC INC	U	V			2.0	2.0	FORPAC	PI	J1100								1.0	224.80999755859375								0.0	0.0		1.0	1.0	1.0	1.0	1.0	6.0		2020.0	2.0	1.0	0.00022480999	113.65	0.00019780906
1458	2016.0	C00575423	158033.0	DIGITAL MEDIA PRODUCTION PLACEMENT KENTUCKY	MAJORITAS USA	digital	0.0	digital		1.0	P60006111	P	S	0.0	1645.4300537109375	KEEP THE PROMISE III	U	O	2.0		2.0	2.0	Keep the Promise III	OI	J1100	Ted Cruz (R)	I	RI	P	TX			2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	7.0		2016.0	1.0	1.0	0.0016454301	105.74	0.0015561094
1459	2018.0	C00625566	4028.0	AD BUY FOR DIGITAL AD	ADOBE SYSTEMS	digital	0.0	digital		1.0	S8MN00578	S	O	0.0	16000.0	VALOR AMERICA	U	O	2.0			2.0	Valor America	OI	J7120	Tina Smith (D)	I	DW	S	MN			2.0								1.0	0.0	0.0	1.0			1.0	1.0	0.0	7.0			1.0	1.0	0.016	110.32	0.014503264
1460	2010.0	C00461681	289204.0	INTERNET ADVERTISING	GODADDY	digital	0.0	digital		1.0	S0KY00131	S		0.0		FRIENDS OF TREY GRAYSON	P	S		2.0	2.0	2.0	Friends of Trey Grayson	RL	Z1100	Trey Grayson (R)	O	RL	S	KY			1.0	20.0	GRAYSON, C M 'TREY'	KY	0.0	O	P	3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	2.0			1.0	1.0	2e-05	96.17	2.0796506e-05
1461	2016.0	C00607689	17281.0	ADVERTISING WEB COMMUNICATION	FACEBOOK	digital	1.0	digital		1.0	H6AZ01231	H		1.0		COMMITTEE FOR ELECTION OF BRIAN MALNES TO THE US HOUSE OF REPRESENTATIVES; THE	P	H		3.0	3.0	3.0	Committee for Election of Brian Malnes	3L	Z1300	Brian Malnes (I)	O	3L	H	AZ	1.0		1.0	15000.0	MALNES, BRIAN EDWARD	AZ	1.0	O	C	3.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2016.0	2.0	1.0	0.015	105.74	0.014185739
1462	2010.0	C00465245	290513.0	INTERNET NEW MEDIA SERVICES	OLD SCHOOL PRODUCTIONS	digital	0.0	digital		1.0	H0NY01129	H		0.0		RANDY ALTSCHULER FOR CONGRESS	P	H		2.0	2.0	2.0	Randy Altschuler for Congress	RL	Z1100	Randy Altschuler (R)	C	RL	H	NY	1.0		1.0	10000.0	ALTSCHULER, RANDOLPH MR.	NY	1.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.01	96.17	0.010398253
1463	2020.0	C00502229	522032.0	SOCIAL MEDIA PROMOTION	FACEBOOK	digital	1.0	digital		1.0	H2TX14149	H		1.0		WEBER FOR CONGRESS	P	H		2.0	2.0	2.0	Weber for Congress	RW	Z1100	Randy Weber (R)	I	RW	H	TX	14.0		1.0	150.0	WEBER, RANDY	TX	14.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	2.0	1.0	0.00015	113.65	0.00013198417
1464	2018.0	C00640524	12358.0	ADVERTISING	FACEBOOK	media	1.0	digital		1.0	H8VA10114	H		1.0		DAVE HANSON FOR CONGRESS	P	H		1.0	1.0	1.0	Dave Hanson for Congress	DN	Z1200	Dave Hanson (D)	C	DN	H	VA	10.0		1.0	145.0	HANSON, DAVID BRUCE MR.	VA	10.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			2.0	1.0	0.000145	110.32	0.00013143582
1465	2010.0	C00425983	12358.0	ADVERTISING	FACEBOOK	media	1.0	digital		1.0	H6MO05189	H		1.0		JACOB TURK FOR CONGRESS	P	H		2.0	2.0	2.0	Jacob Turk for Congress	RL	Z1100	Jacob Turk (R)	C	RL	H	MO	5.0		1.0	1555.5099487304688	TURK, JACOB	MO	5.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			2.0	1.0	0.00155551	96.17	0.0016174586
1466	2012.0	C00487363	386687.0	ON LINE ADVERTISING	TARGETED VICTORY	digital	0.0	digital		1.0				0.0		AMERICAN CROSSROADS	U	O	2.0		2.0	2.0	American Crossroads	OI	J1100								1.0	50000.0								0.0	0.0		1.0	1.0	1.0	1.0	1.0	7.0		2012.0	1.0	1.0	0.05	100.0	0.05
1467	2010.0	C00489120	365544.0	NEWSPAPER WEBSITE ADS	SUN NEWS	digital	0.0	digital		1.0	H0SC01345	H		0.0		GROCE FOR CONGRESS	P	H			3.0	3.0	Groce for Congress	3L	Z1300	Robert E Groce (3)	O	3L	H	SC	1.0		1.0	928.4000244140625	GROCE, ROBERT E	SC	1.0	O	P	3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.0009284	96.17	0.0009653739
1468	2018.0	C00658773	14624.0	ADVERTISING INTERNET	MIDDLE SEAT CONSULTING	digital	0.0	digital		1.0	S8CA00408	S		0.0		KEVIN DE LEON FOR SENATE	P	S		1.0	1.0	1.0	Kevin De Leon for Senate	DL	Z1200	Kevin De Leon (D)	C	DL	S	CA			1.0	15000.0	DE LEON, KEVIN	CA	0.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	2.0			1.0	1.0	0.015	110.32	0.0135968095
1469	2008.0	C00431445	386687.0	ON LINE ADVERTISING	TBS AD SALES	digital	0.0	digital		1.0	P80003338	P		0.0		OBAMA FOR AMERICA	P	P		1.0	1.0	1.0	Obama for America	DW	Z1200	Barack Obama (D)	O	DW	P			4.0	1.0	28380.0	OBAMA, BARACK	US	0.0	O	C	3.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	2008.0	1.0	1.0	0.02838	94.42	0.03005719
1470	2018.0	C00495861	366915.0	NON CONTRIBUTION ACCOUNT DIGITAL AD PRODUCTION ESTIMATE	BUELL STACIE	digital	0.0	digital		1.0	H6NY19169	H	O	0.0	473.9099884033203	PRIORITIES USA ACTION	U	V	1.0		1.0	1.0	Priorities USA Action	PI	J1200	John Faso (R)	I	RL	H	NY	19.0		2.0								1.0	0.0	0.0	1.0			1.0	1.0	0.0	6.0			1.0	1.0	0.00047390998	110.32	0.00042957757
1471	2014.0	C00540443	156821.0	DIGITAL ADVERTISING ESTIMATE	BULLY PULPIT INTERACTIVE	digital	0.0	digital		1.0	H4CO06087	H	S	0.0	4750.0	AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC	U	O	1.0			1.0	Americans for Responsible Solutions	OI	J6100	Andrew Romanoff (D)	C	DL	H	CO	6.0		2.0								1.0	0.0	0.0	1.0			1.0	1.0	0.0	7.0			1.0	1.0	0.00475	103.65	0.00458273
1472	2014.0	C00547091	610836.0	WEBSITE DEVELOPMENT ADS MAINT	BUZZMAKER	digital	0.0	digital		1.0	S4NJ00227			0.0		SHEILA OLIVER FOR US SENATE	P	S		1.0	1.0	1.0	Sheila Oliver for US Senate	DL	Z1200	Sheila Oliver (D)	O	DL	S	NJ			1.0	4368.43994140625						3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	2.0			1.0	1.0	0.00436844	103.65	0.0042146067
1473	2010.0	C00462028	13769.0	ADVERTISING EMAIL WEB SERVICES	IMPACT MEDIA PROFESSIONALS	digital	0.0	digital		1.0	H0MI09107	H		0.0		WELDAY FOR CONGRESS	P	H		2.0	2.0	2.0	Welday for Congress	RL	Z1100	Paul F Welday (R)	C	RL	H	MI	9.0		1.0	2300.0	WELDAY, PAUL F F	MI	9.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.0023	96.17	0.0023915984
1474	2010.0	C00481150	158086.0	DIGITAL MEDIA SUBSCRIPTION	POLITICAL MEDIA	digital	0.0	digital		1.0	H0GA07125	H		0.0		JODY HICE FOR CONGRESS	P	H		2.0	2.0	2.0	Jody Hice for Congress	RL	Z1100	Jody B Hice (R)	O	RL	H	GA	7.0		1.0	2500.0	HICE, JODY B MR	GA	7.0	O	P	3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.0025	96.17	0.0025995632
1475	2010.0	C00394353	387520.0	ONLINE ADVERTISING	ONMESSAGE	digital	0.0	digital		1.0	H4TX28046	H		0.0		CANSECO FOR CONGRESS	P	H		2.0	2.0	2.0	Canseco for Congress	RW	Z1100	Quico Canseco (R)	C	RW	H	TX	23.0		1.0	7441.679931640625	CANSECO, FRANCISCO 'QUICO'	TX	23.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.0074416795	96.17	0.007738047
1476	2016.0	C00508440	261818.0	GOTV ONLINE ADVOCACY	HUMAN RIGHTS CAMPAIGN	digital	0.0	digital		1.0	P00003392	P	S	0.0	600.0	HUMAN RIGHTS CAMPAIGN EQUALITY VOTES	U	O	1.0			1.0	Human Rights Campaign Equality Votes	OI	J7300	Hillary Clinton (D)	O	DL	P			3.0	2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	7.0		2016.0	1.0	1.0	0.0006	105.74	0.0005674296
1477	2010.0	C00459586	289204.0	INTERNET ADVERTISING	YAHOO SEARCH MARKETING	digital	1.0	digital		1.0	S0IL00204	S		0.0		ALEXI FOR ILLINOIS 	P	S		1.0	1.0	1.0	Alexi for Illinois	DL	Z1200	Alexander Giannoulias (D)	O	DL	S	IL			1.0	5000.0	GIANNOULIAS, ALEXANDER	IL	0.0	O	C	3.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	2.0			2.0	1.0	0.005	96.17	0.0051991264
1478	2012.0	C90013509	388755.0	ONLINE DIGITAL ADS	BRABENDER COX	digital	0.0	digital		1.0	H0WI08075	H	S	0.0	19000.0390625	NFIB THE VOICE OF FREE ENTERPRISE INC.	U	I	2.0			2.0	National Federation of Independent Business	OB	G1200	Reid Ribble (R)	I	RW	H	WI	8.0		2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	8.0		2012.0	1.0	1.0	0.019000039	100.0	0.019000039
1479	2020.0	C90019316	182605.0	ESTIMATE DIGITAL ADVERTISING JAMES MD	LONGWELL PARTNERS	digital	0.0	digital		1.0	P80001571	P	O	0.0	16454.91	DEFENDING DEMOCRACY TOGETHER	U	I	1.0		1.0	1.0	Defending Democracy Together	OI	J1200	Donald Trump (R)	I	RL	P			2.0	2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	8.0		2020.0	1.0	1.0	0.01645491	113.65	0.014478584
1480	2020.0	C00721092	338302.0	MEDIA PRODUCTION WEB SERVICE	ON MESSAGE	digital	0.0	digital		1.0	H0OK05247	H		0.0		DAVID HILL FOR OKLAHOMA, INC.	P	H		2.0	2.0	2.0	David Hill for Oklahoma	RL	Z1100	David Hill (R)	C	RL	H	OK	5.0		1.0	6016.8701171875	HILL, DAVID KIMMELL SR.	OK	5.0	C	C	2.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	1.0	1.0	0.00601687	113.65	0.0052942103
1481	2020.0	C00301838	157063.0	DIGITAL ADVERTISINT	FP STRATEGIES	digital	0.0	digital		1.0	H8OH01043	H		0.0		STEVE CHABOT FOR CONGRESS	P	H		2.0	2.0	2.0	Steve Chabot for Congress	RW	Z1100	Steve Chabot (R)	I	RW	H	OH	1.0		1.0	15000.0	CHABOT, STEVE	OH	1.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	1.0	1.0	0.015	113.65	0.013198416
1482	2018.0	C00580068	156546.0	DIGITAL ADS	MOTHERSHIP STRATEGIES	digital	0.0	digital		1.0	H8VA05155	H	S	0.0	40979.94921875	PROGRESSIVE TURNOUT PROJECT	U	Q	1.0		1.0	1.0	Progressive Turnout Project	PI	J1200	Leslie Cockburn (D)	O	DL	H	VA	5.0		2.0								1.0	0.0	0.0	1.0			1.0	1.0	0.0	6.0			1.0	1.0	0.040979948	110.32	0.037146434
1483	2016.0	C00581819	337770.0	MEDIA POST BOOST	FACEBOOK	media	1.0	digital		1.0	H6AL05202	H		1.0		WILL BOYD FOR CONGRESS	P	H		1.0	1.0	1.0	Will Boyd For Congress	DL	Z1200	Will Boyd (D)	C	DL	H	AL	5.0		1.0	20.0	"BOYD, WILLIE ""WILL"" DR. JR."	AL	5.0	C	P	2.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2016.0	2.0	1.0	2e-05	105.74	1.8914317e-05
1484	2008.0	C00432260	471234.0	PULL FROM ADVANCE FOR IE LINE	CLUB FOR GROWTH	digital	0.0	digital		1.0				0.0		CLUB FOR GROWTH PAC	U	Q	1.0		2.0	2.0	Club for Growth	PI	J1100								1.0	-1283.870002746582								0.0	0.0		1.0	1.0	1.0	1.0	1.0	6.0		2008.0	1.0	1.0	-0.00128387	94.42	-0.0013597436
1485	2018.0	C90017476	156706.0	DIGITAL ADVERTISING	ANNE LEWIS STRATEGIES	digital	0.0	digital		1.0	H4FL26038	H	O	0.0	11111.0	ALLIANCE FOR RETIRED AMERICANS	U	I	1.0			1.0	Alliance for Retired Americans	OI	J7200	Carlos Curbelo (R)	I	RL	H	FL	26.0		2.0								1.0	0.0	0.0	1.0			1.0	1.0	0.0	8.0			1.0	1.0	0.011111	110.32	0.010071609
1486	2018.0	C00632562	12358.0	ADVERTISING	FACEBOOK	media	1.0	digital		1.0				1.0		INTEGRITY FIRST PAC	U	V			1.0	1.0	Integrity First PAC	PI	J1200								1.0	15366.770037293434								0.0	0.0		1.0	1.0	1.0	1.0	0.0	6.0			2.0	1.0	0.01536677	110.32	0.013929269
1487	2014.0	C00497933	521539.0	SOCIAL MEDIA ADVERTISING	FACEBOOK	digital	1.0	digital		1.0	H2TX35011	H		1.0		CASTRO FOR CONGRESS	P	H		1.0	1.0	1.0	Castro for Congress	DW	Z1200	Joaquin Castro (D)	I	DW	H	TX	20.0		1.0	4739.520028114319	CASTRO, JOAQUIN MR.	TX	20.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			2.0	1.0	0.00473952	103.65	0.0045726197
1488	2016.0	C00027466	158009.0	DIGITAL MEDIA PRODUCTION	ACQUIRE DIGITAL	digital	0.0	digital		1.0	S6OH00254	S	O	0.0	8000.0	NRSC	U	Y	2.0	2.0	2.0	2.0	National Republican Senatorial Cmte	RP	Z5100	Ted Strickland (D)	C	DL	S	OH			2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	5.0		2016.0	1.0	1.0	0.008	105.74	0.007565728
1489	2020.0	C00660795	12358.0	ADVERTISING	GOOGLE	media	1.0	digital		1.0	H8TX02166	H		1.0		DAN CRENSHAW FOR CONGRESS	P	H		2.0	2.0	2.0	Dan Crenshaw for Congress	RW	Z1100	Dan Crenshaw (R)	I	RW	H	TX	2.0		1.0	37777.67982983589	CRENSHAW, DANIEL	TX	2.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	2.0	1.0	0.03777768	113.65	0.03324037
1490	2020.0	C00607556	156706.0	DIGITAL ADVERTISING	TARGETED VICTORY	digital	0.0	digital		1.0	H6WY00159	H		0.0		LIZ CHENEY FOR WYOMING	P	H		2.0	2.0	2.0	Liz Cheney for Wyoming	RW	Z1100	Liz Cheney (R)	I	RW	H	WY	1.0		1.0	1200.0	CHENEY, ELIZABETH MRS.	WY	0.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2020.0	1.0	1.0	0.0012	113.65	0.0010558733
1491	2014.0	C00518803	157982.0	DIGITAL MEDIA MARKETING	JENNI BLACKTON	digital	0.0	digital		1.0	H2UT01235	H		0.0		MCALEER CONGRESSIONAL CAMPAIGN COMMITTEE, LLC	P	H		1.0	1.0	1.0	McAleer Congressional Campaign Cmte	DL	Z1200	Donna McAleer (D)	C	DL	H	UT	1.0		1.0	1000.0	MCALEER, DONNA	UT	1.0	C	P	2.0		0.0	0.0		1.0	1.0	1.0	1.0	0.0	3.0			1.0	1.0	0.001	103.65	0.00096478534
1492	2018.0	C90011172	156546.0	DIGITAL ADS	FACEBOOK	digital	1.0	digital		1.0	S8FL00166	S	S	1.0	5778.89990234375	AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO	U	I	1.0			1.0	American Federation of State/Cnty/Munic Employees	OL	L1200	Bill Nelson (D)	I	DL	S	FL			2.0								1.0	0.0	0.0	1.0			1.0	1.0	0.0	8.0			2.0	1.0	0.0057789	110.32	0.0052383067
1493	2016.0	C00200865	156706.0	DIGITAL ADVERTISING	GILLIARD BLANNING ASSOC	digital	0.0	digital		1.0	H6CA39020	H		0.0		ROYCE CAMPAIGN COMMITTEE	P	H		2.0	2.0	2.0	Royce Campaign Cmte	RW	Z1100	Ed Royce (R)	I	RW	H	CA	39.0		1.0	246500.0	ROYCE, ED MR.	CA	39.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2016.0	1.0	1.0	0.2465	105.74	0.23311898
1494	2020.0	C00734848	276819.0	ID BERRYHILL JAMES DIGITAL ADS	REGAL BLUE MEDIA	digital	0.0	digital		1.0	H0TX11248	H	S	0.0	8000.0	RESTORE TRUTH	U	O	2.0		2.0	2.0	Restore Truth PAC	OI	J1100	James Berryhill (R)	O	RL	H	TX	11.0		2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	7.0		2020.0	1.0	1.0	0.008	113.65	0.0070391553
1495	2020.0	C00687103	156469.0	DIGITAL AD PRODUCTION COSTS	PEOPLE WHO THINK	digital	0.0	digital		1.0	H8NV03200	H	O	0.0	5000.0	AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION)	U	O	2.0		2.0	2.0	Americans for Prosperity Action	OI	J1100								2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	7.0		2020.0	1.0	1.0	0.005	113.65	0.004399472
1496	2020.0	C90019316	182623.0	ESTIMATE DIGITAL ADVERTISING KIM WI	YOUTUBE	digital	1.0	digital		1.0	P80001571	P	O	0.0	2533.33	DEFENDING DEMOCRACY TOGETHER	U	I	1.0		1.0	1.0	Defending Democracy Together	OI	J1200	Donald Trump (R)	I	RL	P			2.0	2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	8.0		2020.0	2.0	1.0	0.0025333301	113.65	0.002229063
1497	2012.0	C00366773	610076.0	WEBSITE BANNER ADVERTISING	TULSA TODAY	digital	0.0	digital		1.0	H2OK01093	H		0.0		JOHN SULLIVAN FOR CONGRESS, INC	P	H		2.0	2.0	2.0	John Sullivan for Congress	RL	Z1100	John Sullivan (R)	I	RL	H	OK	1.0		1.0	3000.0	SULLIVAN, JOHN	OK	1.0	I	C	1.0		0.0	0.0		1.0	1.0	1.0	1.0	1.0	3.0		2012.0	1.0	1.0	0.003	100.0	0.003
1498	2020.0	C90019316	182627.0	ESTIMATE DIGITAL ADVERTISING LISA WI	LONGWELL PARTNERS	digital	0.0	digital		1.0	P80001571	P	O	0.0	441.18	DEFENDING DEMOCRACY TOGETHER	U	I	1.0		1.0	1.0	Defending Democracy Together	OI	J1200	Donald Trump (R)	I	RL	P			2.0	2.0								1.0	0.0	0.0	1.0			1.0	1.0	1.0	8.0		2020.0	1.0	1.0	0.00044118	113.65	0.0003881918
1499	2014.0	C00010603	289204.0	INTERNET ADVERTISING	GOOGLE	digital	1.0	digital		1.0				1.0		DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE	U	Y		1.0	1.0	1.0	DNC Services Corp	DP	Z5200								1.0	217844.580078125								0.0	0.0		1.0	1.0	1.0	1.0	0.0	5.0			2.0	1.0	0.21784458	103.65	0.21017325
